1,124320,BBC,28,28,100,1750,175000.00,124320
2,124319,BBC,28,28,500,1750,875000.00,124319
3,123352,BBC,8,8,10,1750,17500.00,123352
4,123079,BBC,28,28,50,1850,92500.00,123079
5,123078,BBC,26,26,22,1800,39600.00,123078
6,123077,BBC,26,26,22,1800,39600.00,123077
7,123076,BBC,26,26,10,1800,18000.00,123076
8,118721,BBC,20,20,30,1900,57000.00,118721
9,116798,BBC,8,8,11,1800,19800.00,116798
10,116797,BBC,8,8,11,1800,19800.00,116797
11,116562,BBC,28,28,200,1750,350000.00,116562
12,116045,BBC,15,15,18,1750,31500.00,116045
13,113577,BBC,8,8,10,1750,17500.00,113577
14,113576,BBC,8,8,10,1750,17500.00,113576
15,112825,BBC,22,6,60,1750,105000.00,112825
16,111141,BBC,28,28,15,1750,26250.00,111141
17,111140,BBC,28,28,15,1750,26250.00,111140
18,111139,BBC,28,28,24,1750,42000.00,111139
19,110880,BBC,18,18,28,1800,50400.00,110880
20,110879,BBC,18,18,28,1800,50400.00,110879
21,109873,BBC,6,6,60,1800,108000.00,109873
22,109603,BBC,8,8,20,1800,36000.00,109603
23,109602,BBC,8,8,30,1800,54000.00,109602
24,106020,BBC,8,8,181,1750,316750.00,106020
25,104951,BBC,8,8,120,1800,216000.00,104951
26,104508,BBC,26,26,10,1800,18000.00,104508
27,104507,BBC,26,26,90,1800,162000.00,104507
28,104278,BBC,18,18,200,1800,360000.00,104278
29,100121,BBC,8,8,500,1800,900000.00,100121
30,95098,BBC,12,20,38,1800,68400.00,95098
31,94211,BBC,12,20,29,1800,52200.00,94211
32,93640,BBC,12,20,25,1800,45000.00,93640
33,92332,BBC,6,26,33,1800,59400.00,92332
34,92331,BBC,6,26,100,1800,180000.00,92331
35,92247,BBC,18,18,100,1800,180000.00,92247
36,91960,BBC,16,16,100,1800,180000.00,91960
37,91223,BBC,18,26,19,1800,34200.00,91223
38,91222,BBC,18,26,20,1800,36000.00,91222
39,91177,BBC,16,26,100,1800,180000.00,91177
40,90830,BBC,26,26,20,1800,36000.00,90830
41,89547,BBC,26,26,200,1800,360000.00,89547
42,86110,BBC,26,26,500,1725,862500.00,86110
1,163202,BBC,18,18,150,1450,217500.00,163202
2,162986,BBC,8,8,7,1450,10150.00,162986
3,161949,BBC,18,18,120,1450,174000.00,161949
4,161760,BBC,8,8,50,1450,72500.00,161760
5,161711,BBC,8,8,503,1400,704200.00,161711
6,161418,BBC,24,24,12,1300,15600.00,161418
7,159911,BBC,8,20,475,1400,665000.00,159911
8,159910,BBC,8,20,475,1400,665000.00,159910
9,158406,BBC,8,11,50,1400,70000.00,158406
10,158237,BBC,26,26,78,1500,117000.00,158237
11,156859,BBC,28,28,100,1600,160000.00,156859
12,155076,BBC,1,1,200,1700,340000.00,155076
13,152482,BBC,26,28,10,1750,17500.00,152482
14,152481,BBC,26,28,10,1750,17500.00,152481
15,144066,BBC,26,26,100,1700,170000.00,144066
16,141752,BBC,8,8,500,1800,900000.00,141752
1,201303000000000,BBC,6,21,24,1637,39288.00,201303000000000
2,201303000000000,BBC,6,21,24,1637,39288.00,201303000000000
3,201303000000000,BBC,6,21,24,1637,39288.00,201303000000000
4,209723,BBC,6,6,60,1350,81000.00,209723
5,209722,BBC,6,6,120,1350,162000.00,209722
6,207558,BBC,8,8,16,1350,21600.00,207558
7,207412,BBC,8,8,10,1350,13500.00,207412
8,207411,BBC,8,8,10,1350,13500.00,207411
9,207410,BBC,8,8,11,1350,14850.00,207410
10,207409,BBC,8,8,16,1350,21600.00,207409
11,207285,BBC,6,6,273,1350,368550.00,207285
12,207284,BBC,6,6,182,1350,245700.00,207284
13,207023,BBC,8,6,410,1350,553500.00,207023
14,206812,BBC,6,6,180,1350,243000.00,206812
15,206339,BBC,8,18,19,1350,25650.00,206339
16,206338,BBC,8,18,10,1350,13500.00,206338
17,206337,BBC,8,18,10,1350,13500.00,206337
18,206162,BBC,26,26,10,1365,13650.00,206162
19,206161,BBC,26,26,13,1365,17745.00,206161
20,206160,BBC,26,26,15,1365,20475.00,206160
21,206159,BBC,26,26,18,1365,24570.00,206159
22,206158,BBC,26,26,60,1365,81900.00,206158
23,205780,BBC,8,8,120,1400,168000.00,205780
24,203785,BBC,8,8,50,1400,70000.00,203785
25,203784,BBC,8,8,950,1400,1330000.00,203784
26,197587,BBC,8,8,30,1450,43500.00,197587
27,194559,BBC,8,8,10,1450,14500.00,194559
28,194558,BBC,8,8,10,1450,14500.00,194558
29,194557,BBC,8,8,10,1450,14500.00,194557
30,194556,BBC,8,8,10,1450,14500.00,194556
31,194555,BBC,8,8,10,1450,14500.00,194555
32,194554,BBC,8,8,10,1450,14500.00,194554
33,194553,BBC,8,8,10,1450,14500.00,194553
34,194552,BBC,8,8,10,1450,14500.00,194552
